115;0;Matías;Carabajal;;17;3;2500;0
116;0;Mauricio;Caranta;;12;1;4400;0
117;0;Carlos;Carbonero;;9;3;3000;0
118;0;Ezequiel;Carboni;;5;3;4200;0
119;0;Juan Pablo;Cárdenas;;19;2;3000;0
120;0;Giancarlo;Carmona;;16;2;3900;0
121;0;Oscar;Carniello;;4;2;2800;0
122;0;César;Carranza;;12;4;4500;0
123;0;Jorge;Carranza;;4;1;1800;0
124;0;Javier;Carrasco;;18;3;1500;0
125;0;Sebastián;Carrera;;4;3;4200;0
126;0;Guido;Carrillo;;9;4;1200;0
127;0;Marcelo;Carrusca;;17;3;4100;0
128;0;Leandro;Caruso;;10;4;4000;0
129;0;Matías;Caruzzo;;7;2;4700;0
130;0;Eduardo;Casais;;14;2;3100;0
131;0;Diego;Castaño;;18;3;4500;0
132;0;Carlos;Casteglione;;18;2;3900;0
133;0;Jairo;Castillo;;11;4;4000;0
134;0;Facundo;Castillón;;10;4;2300;0
135;0;Lucas;Castro;;15;3;4000;0
136;0;Nicolás;Castro;;4;3;2800;0
137;0;Lucas;Ceballos;;10;2;1500;0
138;0;Cristian;Cellay;;9;2;4300;0
139;0;Gastón;Cellerino;;15;3;2300;0
140;0;Christian;Cepeda;;3;2;500;0
141;0;Francisco;Cerro;;20;3;3900;0
142;0;Nereo;Champagne;;16;1;2000;0
143;0;Christian;Chávez;;16;4;3500;0
144;0;Cristian;Chávez;;7;3;4200;0
145;0;Javier;Chevantón;;8;4;4300;0
146;0;Gino;Clara;;11;4;3000;0
147;0;Juan Manuel;Cobo;;3;3;3000;0
148;0;Nicolás;Colazo;;7;3;3200;0
149;0;Gabriel;Colombatti;;15;2;400;0
150;0;Ignacio;Colombini;;15;4;600;0
151;0;Armando;Cooper;;10;3;2200;0
152;0;Jherson;Córdoba;;4;3;3000;0
153;0;Facundo;Coria;;9;3;4800;0
154;0;Maximiliano;Coronel;;1;2;1500;0
155;0;Jorge Iván;Correa;;20;3;400;0
156;0;Nicolás;Correa;;19;2;2500;0
157;0;Leonardo;Corti;;17;1;1000;0
158;0;Tomás;Costa;;8;3;3900;0
159;0;Agustín;Cousillas;;18;1;500;0
160;0;Fabián;Cubero;;20;3;4400;0
161;0;Víctor;Cuesta;;3;2;1600;0
162;0;Jorge;Curbelo;;10;2;3700;0
163;0;Facundo;Curuchet;;8;4;800;0
164;0;Darío;Cvitanich;;7;4;6800;0
165;0;Sebastián;D'Angelo;;7;1;500;0
166;0;Israel;Damonte;;10;3;3100;0
167;0;Jorge;De Olivera;;15;1;3500;0
168;0;Diego;De Souza;;5;3;3300;0
169;0;Matías;Defederico;;11;4;4700;0
170;0;Alejandro;Delfino;;5;2;1900;0
171;0;Nicolás;Delmonte;;11;4;800;0
172;0;Leandro;Desábato;;9;2;5400;0
173;0;Leandro Luis;Desábato;;20;3;600;0
174;0;José;Devaca;;5;2;1800;0
175;0;Lucas;Di Grazia;;1;1;400;0
176;0;Matías;Di Gregorio;;4;2;1500;0
177;0;Cristian;Díaz;;13;3;2900;0
178;0;Gabriel;Díaz;;14;2;1000;0
